Season,Land Type,Soil Type,Water Source,Land Size,Previous Crop,Suggested Crop
Monsoon,Hilly,Silt,Irrigated,30.4,Rice,Groundnut
Summer,Plain,Loam,Groundwater,18.6,Sugarcane,Maize
Monsoon,Hilly,Silt,Irrigated,9.6,Rice,Groundnut
Monsoon,Hilly,Silt,Rainfed,31.3,Cotton,Groundnut
Monsoon,Plain,Sandy,Irrigated,14.4,Corn,Soybean
Summer,Hilly,Silt,Groundwater,27.9,Soybean,Sugarcane
Monsoon,Plain,Silt,Rainfed,7.2,Wheat,Groundnut
Winter,Plain,Loam,Groundwater,37.1,Sugarcane,Wheat
Summer,Coastal,Loam,Irrigated,13.4,Soybean,Maize
Monsoon,Plain,Loam,Groundwater,18.4,Corn,Rice
Summer,Plain,Clay,Groundwater,19.2,Rice,Rice
Summer,Coastal,Sandy,Rainfed,5.2,Cotton,Cotton
Winter,Coastal,Sandy,Irrigated,19.4,Soybean,Barley
Summer,Coastal,Clay,Groundwater,7.2,Wheat,Rice
Winter,Coastal,Loam,Irrigated,39.1,Wheat,Wheat
Summer,Plain,Sandy,Irrigated,2.7,Sugarcane,Cotton
Summer,Hilly,Sandy,Groundwater,15.4,Cotton,Cotton
Monsoon,Coastal,Loam,Irrigated,8.4,Cotton,Rice
Monsoon,Plain,Clay,Rainfed,26.0,Wheat,Paddy
Summer,Plain,Silt,Rainfed,30.4,Rice,Sugarcane
Winter,Hilly,Sandy,Groundwater,37.8,Wheat,Barley
Summer,Plain,Clay,Irrigated,4.9,Soybean,Rice
Monsoon,Plain,Clay,Rainfed,29.9,Corn,Paddy
Monsoon,Coastal,Silt,Rainfed,11.3,Sugarcane,Groundnut
Summer,Coastal,Silt,Rainfed,20.2,Cotton,Sugarcane
Monsoon,Plain,Clay,Groundwater,45.5,Rice,Paddy
Summer,Coastal,Sandy,Rainfed,1.8,Corn,Cotton
Summer,Hilly,Silt,Groundwater,7.3,Corn,Sugarcane
Winter,Hilly,Loam,Rainfed,17.9,Cotton,Wheat
Summer,Coastal,Silt,Irrigated,42.2,Sugarcane,Sugarcane
Winter,Coastal,Silt,Groundwater,15.6,Rice,Pea
Monsoon,Plain,Sandy,Irrigated,45.5,Corn,Soybean
Summer,Hilly,Loam,Irrigated,15.3,Rice,Maize
Monsoon,Hilly,Silt,Groundwater,29.1,Wheat,Groundnut
Winter,Hilly,Sandy,Irrigated,39.1,Rice,Barley
Monsoon,Coastal,Silt,Groundwater,14.1,Rice,Groundnut
Winter,Hilly,Silt,Irrigated,23.0,Corn,Pea
Winter,Hilly,Loam,Irrigated,43.0,Soybean,Wheat
Summer,Coastal,Silt,Irrigated,39.6,Wheat,Sugarcane
Monsoon,Coastal,Clay,Rainfed,13.0,Rice,Paddy
Summer,Plain,Sandy,Irrigated,16.0,Soybean,Cotton
Monsoon,Plain,Loam,Groundwater,1.2,Cotton,Rice
Monsoon,Hilly,Loam,Groundwater,19.4,Soybean,Rice
Monsoon,Plain,Loam,Rainfed,18.0,Sugarcane,Rice
Monsoon,Hilly,Silt,Rainfed,32.8,Rice,Groundnut
Winter,Hilly,Loam,Rainfed,27.9,Cotton,Wheat
Winter,Hilly,Clay,Rainfed,3.9,Wheat,Mustard
Summer,Coastal,Sandy,Irrigated,45.0,Cotton,Cotton
Monsoon,Plain,Sandy,Groundwater,4.3,Sugarcane,Soybean
Winter,Hilly,Loam,Irrigated,30.3,Wheat,Wheat
Monsoon,Coastal,Loam,Irrigated,8.2,Rice,Rice
Monsoon,Plain,Silt,Groundwater,31.9,Soybean,Groundnut
Summer,Plain,Sandy,Groundwater,6.7,Sugarcane,Cotton
Summer,Hilly,Clay,Groundwater,17.8,Wheat,Rice
Winter,Coastal,Sandy,Irrigated,29.2,Corn,Barley
Summer,Plain,Sandy,Groundwater,16.9,Soybean,Cotton
Monsoon,Plain,Clay,Groundwater,2.8,Rice,Paddy
Winter,Coastal,Clay,Rainfed,36.3,Wheat,Mustard
Winter,Coastal,Loam,Rainfed,33.6,Sugarcane,Wheat
Winter,Coastal,Sandy,Rainfed,41.4,Soybean,Barley
Monsoon,Hilly,Clay,Irrigated,33.8,Rice,Paddy
Winter,Hilly,Silt,Irrigated,14.7,Soybean,Pea
Winter,Coastal,Silt,Groundwater,26.8,Cotton,Pea
Winter,Hilly,Sandy,Irrigated,45.4,Sugarcane,Barley
Summer,Coastal,Silt,Irrigated,48.9,Corn,Sugarcane
Summer,Coastal,Silt,Irrigated,6.3,Corn,Sugarcane
Winter,Hilly,Clay,Irrigated,35.4,Sugarcane,Mustard
Winter,Hilly,Silt,Rainfed,48.0,Corn,Pea
Winter,Plain,Loam,Irrigated,47.7,Wheat,Wheat
Summer,Hilly,Sandy,Groundwater,35.0,Corn,Cotton
Winter,Plain,Sandy,Irrigated,19.0,Corn,Barley
Winter,Plain,Clay,Irrigated,39.4,Cotton,Mustard
Monsoon,Plain,Sandy,Groundwater,15.2,Wheat,Soybean
Summer,Hilly,Silt,Groundwater,13.3,Soybean,Sugarcane
Summer,Hilly,Silt,Rainfed,12.9,Rice,Sugarcane
Monsoon,Coastal,Sandy,Irrigated,39.4,Soybean,Soybean
Monsoon,Plain,Sandy,Groundwater,5.7,Wheat,Soybean
Summer,Hilly,Clay,Groundwater,30.5,Corn,Rice
Monsoon,Plain,Clay,Irrigated,33.8,Wheat,Paddy
Summer,Hilly,Loam,Groundwater,2.7,Sugarcane,Maize
Summer,Plain,Sandy,Groundwater,13.8,Soybean,Cotton
Monsoon,Plain,Sandy,Irrigated,22.1,Corn,Soybean
Winter,Coastal,Clay,Irrigated,42.4,Corn,Mustard
Summer,Hilly,Silt,Groundwater,20.8,Wheat,Sugarcane
Winter,Coastal,Clay,Groundwater,5.6,Rice,Mustard
Summer,Plain,Sandy,Rainfed,16.0,Sugarcane,Cotton
Monsoon,Hilly,Sandy,Rainfed,36.7,Soybean,Soybean
Summer,Plain,Silt,Rainfed,9.9,Corn,Sugarcane
Monsoon,Plain,Sandy,Rainfed,2.8,Sugarcane,Soybean
Winter,Plain,Loam,Irrigated,13.5,Rice,Wheat
Winter,Coastal,Clay,Rainfed,47.8,Corn,Mustard
Winter,Hilly,Silt,Groundwater,35.0,Corn,Pea
Summer,Plain,Loam,Irrigated,28.2,Cotton,Maize
Monsoon,Hilly,Clay,Irrigated,43.5,Soybean,Paddy
Summer,Coastal,Clay,Irrigated,17.4,Rice,Rice
Monsoon,Hilly,Silt,Irrigated,10.2,Sugarcane,Groundnut
Summer,Coastal,Clay,Irrigated,45.0,Rice,Rice
Winter,Plain,Sandy,Groundwater,23.7,Wheat,Barley
Summer,Coastal,Clay,Groundwater,11.3,Corn,Rice
Summer,Plain,Sandy,Irrigated,18.3,Sugarcane,Cotton
Winter,Plain,Silt,Rainfed,41.2,Cotton,Pea
Summer,Plain,Loam,Groundwater,11.9,Corn,Maize
Winter,Coastal,Sandy,Irrigated,32.6,Cotton,Barley
Winter,Hilly,Clay,Irrigated,21.7,Rice,Mustard
Winter,Hilly,Silt,Groundwater,27.0,Rice,Pea
Winter,Coastal,Clay,Groundwater,7.9,Wheat,Mustard
Monsoon,Coastal,Loam,Rainfed,32.3,Wheat,Rice
Winter,Coastal,Loam,Irrigated,3.9,Rice,Wheat
Summer,Hilly,Sandy,Groundwater,43.1,Soybean,Cotton
Monsoon,Coastal,Loam,Rainfed,8.3,Wheat,Rice
Winter,Hilly,Sandy,Groundwater,1.4,Corn,Barley
Monsoon,Coastal,Loam,Rainfed,33.0,Soybean,Rice
Monsoon,Coastal,Silt,Groundwater,46.2,Cotton,Groundnut
Winter,Hilly,Loam,Rainfed,28.5,Soybean,Wheat
Winter,Hilly,Loam,Rainfed,17.1,Cotton,Wheat
Monsoon,Coastal,Loam,Rainfed,20.7,Soybean,Rice
Summer,Hilly,Sandy,Rainfed,8.1,Sugarcane,Cotton
Monsoon,Coastal,Clay,Irrigated,38.1,Sugarcane,Paddy
Winter,Hilly,Sandy,Rainfed,37.1,Rice,Barley
Monsoon,Coastal,Clay,Rainfed,30.8,Sugarcane,Paddy
Summer,Hilly,Silt,Irrigated,45.4,Soybean,Sugarcane
Summer,Plain,Silt,Groundwater,45.1,Rice,Sugarcane
Winter,Coastal,Sandy,Groundwater,1.7,Corn,Barley
Monsoon,Plain,Clay,Groundwater,11.7,Rice,Paddy
Monsoon,Plain,Loam,Rainfed,21.6,Cotton,Rice
Winter,Coastal,Silt,Irrigated,7.4,Corn,Pea
Monsoon,Plain,Silt,Groundwater,23.9,Rice,Groundnut
Monsoon,Plain,Sandy,Rainfed,33.2,Cotton,Soybean
Winter,Hilly,Loam,Rainfed,39.3,Cotton,Wheat
Winter,Hilly,Loam,Irrigated,17.6,Corn,Wheat
Monsoon,Coastal,Clay,Rainfed,26.8,Sugarcane,Paddy
Winter,Hilly,Silt,Rainfed,19.0,Wheat,Pea
Summer,Plain,Silt,Irrigated,48.8,Soybean,Sugarcane
Monsoon,Coastal,Clay,Rainfed,35.7,Rice,Paddy
Summer,Plain,Loam,Groundwater,46.9,Sugarcane,Maize
Summer,Coastal,Silt,Irrigated,26.1,Corn,Sugarcane
Winter,Coastal,Silt,Irrigated,32.9,Rice,Pea
Winter,Hilly,Sandy,Rainfed,3.9,Soybean,Barley
Monsoon,Plain,Loam,Rainfed,43.2,Soybean,Rice
Monsoon,Hilly,Clay,Irrigated,34.5,Wheat,Paddy
Winter,Hilly,Sandy,Rainfed,44.4,Soybean,Barley
Winter,Hilly,Loam,Irrigated,43.6,Wheat,Wheat
Monsoon,Coastal,Sandy,Groundwater,49.3,Cotton,Soybean
Summer,Coastal,Silt,Groundwater,6.7,Soybean,Sugarcane
Monsoon,Coastal,Sandy,Groundwater,29.1,Soybean,Soybean
Summer,Hilly,Silt,Irrigated,28.1,Sugarcane,Sugarcane
Winter,Coastal,Silt,Groundwater,30.6,Corn,Pea
Summer,Coastal,Clay,Rainfed,7.4,Cotton,Rice
Winter,Coastal,Loam,Groundwater,44.0,Soybean,Wheat
Monsoon,Hilly,Sandy,Irrigated,7.2,Cotton,Soybean
Winter,Hilly,Silt,Irrigated,41.0,Corn,Pea
Summer,Hilly,Loam,Irrigated,32.7,Corn,Maize
Summer,Hilly,Clay,Irrigated,35.8,Sugarcane,Rice
Monsoon,Plain,Silt,Irrigated,6.4,Sugarcane,Groundnut
Summer,Coastal,Sandy,Groundwater,22.9,Corn,Cotton
Monsoon,Hilly,Silt,Groundwater,41.9,Soybean,Groundnut
Summer,Hilly,Clay,Irrigated,32.5,Corn,Rice
Winter,Plain,Clay,Rainfed,11.8,Soybean,Mustard
Winter,Coastal,Sandy,Irrigated,19.6,Corn,Barley
Winter,Hilly,Sandy,Irrigated,48.4,Soybean,Barley
Monsoon,Plain,Clay,Irrigated,19.7,Sugarcane,Paddy
Summer,Hilly,Loam,Groundwater,19.7,Corn,Maize
Monsoon,Hilly,Sandy,Rainfed,47.6,Rice,Soybean
Summer,Plain,Loam,Irrigated,37.0,Soybean,Maize
Monsoon,Coastal,Loam,Rainfed,12.8,Soybean,Rice
Summer,Hilly,Silt,Irrigated,19.8,Soybean,Sugarcane
Winter,Plain,Clay,Irrigated,14.6,Cotton,Mustard
Monsoon,Hilly,Clay,Rainfed,45.6,Rice,Paddy
Monsoon,Plain,Loam,Rainfed,44.5,Soybean,Rice
Monsoon,Coastal,Clay,Rainfed,30.5,Cotton,Paddy
Monsoon,Hilly,Clay,Rainfed,8.6,Cotton,Paddy
Summer,Coastal,Clay,Rainfed,48.2,Soybean,Rice
Monsoon,Coastal,Clay,Rainfed,45.2,Sugarcane,Paddy
Summer,Plain,Loam,Rainfed,20.9,Wheat,Maize
Summer,Coastal,Sandy,Rainfed,33.7,Wheat,Cotton
Winter,Hilly,Loam,Irrigated,29.8,Rice,Wheat
Monsoon,Plain,Sandy,Irrigated,8.6,Wheat,Soybean
Winter,Plain,Loam,Rainfed,30.6,Soybean,Wheat
Monsoon,Coastal,Silt,Rainfed,18.7,Soybean,Groundnut
Monsoon,Plain,Loam,Groundwater,21.3,Soybean,Rice
Winter,Coastal,Sandy,Rainfed,43.4,Rice,Barley
Monsoon,Hilly,Silt,Rainfed,5.6,Soybean,Groundnut
Summer,Coastal,Silt,Groundwater,16.1,Cotton,Sugarcane
Winter,Plain,Silt,Irrigated,35.9,Wheat,Pea
Monsoon,Hilly,Sandy,Irrigated,46.6,Rice,Soybean
Winter,Plain,Loam,Irrigated,21.6,Soybean,Wheat
Summer,Plain,Clay,Rainfed,37.1,Wheat,Rice
Winter,Coastal,Clay,Irrigated,6.6,Sugarcane,Mustard
Winter,Coastal,Loam,Rainfed,16.6,Rice,Wheat
Winter,Coastal,Loam,Groundwater,17.4,Wheat,Wheat
Winter,Hilly,Loam,Rainfed,42.1,Wheat,Wheat
Winter,Plain,Clay,Rainfed,41.7,Rice,Mustard
Summer,Plain,Loam,Groundwater,2.1,Corn,Maize
Winter,Hilly,Loam,Irrigated,6.9,Soybean,Wheat
Winter,Coastal,Silt,Rainfed,27.1,Rice,Pea
Summer,Plain,Silt,Groundwater,2.1,Corn,Sugarcane
Summer,Plain,Clay,Rainfed,6.9,Soybean,Rice
Summer,Hilly,Clay,Irrigated,24.1,Rice,Rice
Summer,Coastal,Loam,Irrigated,43.6,Sugarcane,Maize
Monsoon,Hilly,Sandy,Groundwater,9.3,Cotton,Soybean
Summer,Coastal,Sandy,Groundwater,17.6,Sugarcane,Cotton
Summer,Plain,Clay,Groundwater,6.6,Cotton,Rice
Winter,Hilly,Loam,Rainfed,25.7,Rice,Wheat
Monsoon,Coastal,Silt,Rainfed,20.2,Wheat,Groundnut
Summer,Coastal,Sandy,Rainfed,3.5,Wheat,Cotton
Winter,Plain,Loam,Groundwater,28.4,Corn,Wheat
Summer,Hilly,Loam,Groundwater,41.6,Wheat,Maize
Monsoon,Plain,Clay,Irrigated,7.6,Sugarcane,Paddy
Winter,Coastal,Sandy,Irrigated,5.2,Cotton,Barley
Winter,Plain,Loam,Groundwater,44.0,Rice,Wheat
Monsoon,Coastal,Clay,Rainfed,30.2,Corn,Paddy
Summer,Hilly,Clay,Rainfed,31.0,Cotton,Rice
Monsoon,Plain,Clay,Groundwater,14.9,Corn,Paddy
Monsoon,Hilly,Sandy,Rainfed,49.8,Rice,Soybean
Winter,Hilly,Clay,Groundwater,17.2,Cotton,Mustard
Winter,Plain,Sandy,Irrigated,16.6,Wheat,Barley
Winter,Coastal,Loam,Irrigated,44.3,Wheat,Wheat
Monsoon,Hilly,Clay,Irrigated,43.3,Wheat,Paddy
Monsoon,Coastal,Clay,Rainfed,29.5,Soybean,Paddy
Winter,Coastal,Loam,Rainfed,38.0,Sugarcane,Wheat
Winter,Plain,Sandy,Groundwater,45.3,Rice,Barley
Monsoon,Hilly,Clay,Irrigated,39.6,Corn,Paddy
Winter,Plain,Silt,Groundwater,8.8,Sugarcane,Pea
Monsoon,Hilly,Sandy,Groundwater,45.4,Corn,Soybean
Monsoon,Plain,Sandy,Rainfed,1.6,Soybean,Soybean
Summer,Hilly,Loam,Rainfed,9.0,Rice,Maize
Monsoon,Plain,Silt,Rainfed,43.3,Sugarcane,Groundnut
Summer,Hilly,Sandy,Groundwater,45.9,Rice,Cotton
Monsoon,Plain,Clay,Rainfed,42.6,Corn,Paddy
Summer,Coastal,Loam,Irrigated,39.4,Wheat,Maize
Summer,Hilly,Silt,Irrigated,25.1,Rice,Sugarcane
Monsoon,Plain,Silt,Groundwater,44.0,Sugarcane,Groundnut
Monsoon,Plain,Silt,Rainfed,39.1,Sugarcane,Groundnut
Summer,Hilly,Clay,Rainfed,33.7,Cotton,Rice
Monsoon,Coastal,Loam,Irrigated,16.4,Rice,Rice
Monsoon,Plain,Silt,Irrigated,19.9,Soybean,Groundnut
Winter,Coastal,Sandy,Rainfed,40.1,Sugarcane,Barley
Winter,Coastal,Loam,Groundwater,22.8,Soybean,Wheat
Summer,Coastal,Loam,Rainfed,40.6,Corn,Maize
Winter,Hilly,Loam,Rainfed,31.5,Wheat,Wheat
Summer,Coastal,Sandy,Irrigated,1.1,Wheat,Cotton
Winter,Hilly,Silt,Groundwater,22.1,Corn,Pea
Summer,Hilly,Loam,Groundwater,36.2,Wheat,Maize
Summer,Coastal,Clay,Groundwater,30.5,Corn,Rice
Summer,Hilly,Loam,Groundwater,25.3,Soybean,Maize
Monsoon,Hilly,Sandy,Groundwater,4.2,Cotton,Soybean
Monsoon,Hilly,Silt,Rainfed,9.1,Soybean,Groundnut
Summer,Plain,Clay,Irrigated,10.1,Wheat,Rice
Monsoon,Coastal,Sandy,Irrigated,40.9,Wheat,Soybean
Monsoon,Coastal,Sandy,Groundwater,25.7,Corn,Soybean
Summer,Coastal,Clay,Irrigated,39.7,Wheat,Rice
Summer,Plain,Sandy,Rainfed,44.9,Sugarcane,Cotton
Monsoon,Plain,Silt,Irrigated,33.3,Rice,Groundnut
Summer,Plain,Sandy,Rainfed,35.6,Corn,Cotton
Winter,Plain,Loam,Groundwater,19.9,Corn,Wheat
Winter,Coastal,Clay,Irrigated,11.2,Corn,Mustard
Monsoon,Coastal,Clay,Groundwater,7.6,Sugarcane,Paddy
Monsoon,Hilly,Sandy,Irrigated,43.3,Corn,Soybean
Winter,Coastal,Loam,Irrigated,41.4,Soybean,Wheat
Winter,Hilly,Sandy,Groundwater,43.6,Wheat,Barley
Monsoon,Hilly,Sandy,Rainfed,18.0,Wheat,Soybean
Summer,Plain,Sandy,Rainfed,27.2,Cotton,Cotton
Summer,Hilly,Loam,Irrigated,40.6,Corn,Maize
Monsoon,Coastal,Loam,Rainfed,42.9,Sugarcane,Rice
Winter,Hilly,Loam,Groundwater,16.2,Cotton,Wheat
Winter,Hilly,Silt,Irrigated,12.2,Wheat,Pea
Winter,Coastal,Sandy,Rainfed,35.8,Corn,Barley
Winter,Plain,Sandy,Groundwater,21.5,Corn,Barley
Summer,Hilly,Silt,Groundwater,23.0,Sugarcane,Sugarcane
Winter,Plain,Clay,Irrigated,10.7,Cotton,Mustard
Winter,Hilly,Clay,Groundwater,6.1,Corn,Mustard
Winter,Hilly,Clay,Irrigated,7.5,Corn,Mustard
Winter,Hilly,Sandy,Irrigated,20.7,Wheat,Barley
Summer,Hilly,Sandy,Irrigated,13.9,Wheat,Cotton
Monsoon,Coastal,Clay,Irrigated,21.9,Corn,Paddy
Summer,Plain,Clay,Rainfed,13.8,Cotton,Rice
Monsoon,Plain,Silt,Irrigated,35.0,Corn,Groundnut
Monsoon,Hilly,Clay,Groundwater,4.6,Cotton,Paddy
Monsoon,Coastal,Loam,Irrigated,7.2,Sugarcane,Rice
Winter,Coastal,Loam,Rainfed,48.8,Cotton,Wheat
Summer,Coastal,Clay,Irrigated,42.1,Soybean,Rice
Monsoon,Coastal,Clay,Groundwater,18.4,Soybean,Paddy
Monsoon,Coastal,Silt,Rainfed,36.4,Soybean,Groundnut
Winter,Hilly,Loam,Rainfed,3.0,Rice,Wheat
Winter,Coastal,Silt,Groundwater,47.7,Rice,Pea
Summer,Plain,Clay,Irrigated,33.4,Corn,Rice
Winter,Coastal,Loam,Rainfed,26.7,Wheat,Wheat
Monsoon,Coastal,Clay,Irrigated,38.2,Cotton,Paddy
Winter,Coastal,Loam,Irrigated,49.9,Soybean,Wheat
Monsoon,Plain,Clay,Groundwater,28.8,Sugarcane,Paddy
Winter,Hilly,Loam,Irrigated,16.7,Wheat,Wheat
Summer,Hilly,Clay,Irrigated,18.1,Corn,Rice
Summer,Hilly,Sandy,Groundwater,12.3,Wheat,Cotton
Summer,Plain,Silt,Groundwater,10.4,Corn,Sugarcane
Winter,Plain,Clay,Groundwater,19.2,Soybean,Mustard
Summer,Coastal,Silt,Irrigated,14.1,Cotton,Sugarcane
Monsoon,Plain,Loam,Rainfed,5.5,Sugarcane,Rice
Summer,Hilly,Clay,Rainfed,26.6,Corn,Rice
Winter,Hilly,Clay,Rainfed,16.4,Corn,Mustard
Summer,Plain,Silt,Rainfed,4.4,Rice,Sugarcane
Monsoon,Coastal,Clay,Rainfed,3.3,Sugarcane,Paddy
Monsoon,Plain,Silt,Rainfed,23.4,Corn,Groundnut
Summer,Plain,Clay,Rainfed,30.9,Corn,Rice
Winter,Coastal,Clay,Rainfed,30.6,Wheat,Mustard
Monsoon,Coastal,Loam,Rainfed,4.0,Corn,Rice
Summer,Hilly,Sandy,Rainfed,32.4,Corn,Cotton
Winter,Hilly,Clay,Rainfed,15.3,Wheat,Mustard
Winter,Plain,Sandy,Rainfed,48.3,Corn,Barley
Summer,Hilly,Loam,Irrigated,4.3,Sugarcane,Maize
Monsoon,Hilly,Sandy,Irrigated,28.5,Soybean,Soybean
Winter,Plain,Loam,Irrigated,35.7,Soybean,Wheat
Summer,Hilly,Clay,Groundwater,33.5,Sugarcane,Rice
Summer,Coastal,Loam,Rainfed,13.1,Wheat,Maize
Winter,Plain,Silt,Groundwater,14.1,Cotton,Pea
Winter,Plain,Sandy,Groundwater,37.1,Cotton,Barley
Winter,Plain,Sandy,Groundwater,17.0,Soybean,Barley
Winter,Plain,Clay,Groundwater,16.5,Rice,Mustard
Monsoon,Plain,Silt,Irrigated,36.9,Soybean,Groundnut
Winter,Hilly,Sandy,Irrigated,35.0,Corn,Barley
Monsoon,Hilly,Sandy,Groundwater,44.8,Corn,Soybean
Monsoon,Plain,Sandy,Groundwater,40.5,Soybean,Soybean
Summer,Plain,Clay,Groundwater,37.7,Soybean,Rice
Summer,Hilly,Silt,Rainfed,36.0,Rice,Sugarcane
Summer,Plain,Clay,Irrigated,44.6,Soybean,Rice
Monsoon,Coastal,Silt,Irrigated,42.0,Soybean,Groundnut
Monsoon,Plain,Silt,Groundwater,18.0,Wheat,Groundnut
Winter,Plain,Clay,Rainfed,40.6,Cotton,Mustard
Monsoon,Plain,Sandy,Groundwater,9.7,Rice,Soybean
Winter,Coastal,Sandy,Groundwater,23.6,Soybean,Barley
Summer,Plain,Clay,Rainfed,22.5,Sugarcane,Rice
Monsoon,Plain,Sandy,Groundwater,9.1,Soybean,Soybean
Summer,Plain,Sandy,Irrigated,48.0,Wheat,Cotton
Summer,Hilly,Clay,Irrigated,2.6,Corn,Rice
Summer,Coastal,Loam,Rainfed,12.9,Cotton,Maize
Summer,Coastal,Silt,Groundwater,48.6,Soybean,Sugarcane
Winter,Coastal,Sandy,Rainfed,48.0,Sugarcane,Barley
Monsoon,Hilly,Silt,Rainfed,20.6,Rice,Groundnut
Monsoon,Coastal,Clay,Rainfed,15.9,Rice,Paddy
Winter,Plain,Sandy,Rainfed,15.5,Soybean,Barley
Winter,Coastal,Silt,Irrigated,16.2,Cotton,Pea
Monsoon,Plain,Clay,Rainfed,9.3,Sugarcane,Paddy
Monsoon,Hilly,Clay,Rainfed,25.3,Sugarcane,Paddy
Monsoon,Hilly,Clay,Irrigated,22.7,Cotton,Paddy
Winter,Hilly,Silt,Irrigated,25.6,Corn,Pea
Monsoon,Coastal,Loam,Irrigated,35.9,Rice,Rice
Winter,Plain,Silt,Rainfed,11.0,Wheat,Pea
Summer,Plain,Clay,Rainfed,23.4,Cotton,Rice
Summer,Coastal,Sandy,Irrigated,33.7,Cotton,Cotton
Monsoon,Coastal,Clay,Rainfed,41.7,Corn,Paddy
Monsoon,Coastal,Silt,Rainfed,47.1,Sugarcane,Groundnut
Summer,Plain,Clay,Groundwater,39.0,Rice,Rice
Winter,Hilly,Clay,Rainfed,48.8,Sugarcane,Mustard
Winter,Plain,Silt,Rainfed,4.8,Corn,Pea
Winter,Coastal,Clay,Irrigated,23.7,Corn,Mustard
Summer,Plain,Loam,Irrigated,45.6,Wheat,Maize
Monsoon,Plain,Clay,Groundwater,2.5,Rice,Paddy
Monsoon,Coastal,Loam,Irrigated,28.5,Sugarcane,Rice
Winter,Plain,Clay,Groundwater,37.9,Soybean,Mustard
Monsoon,Hilly,Sandy,Irrigated,14.0,Soybean,Soybean
Monsoon,Hilly,Loam,Rainfed,19.5,Cotton,Rice
Winter,Plain,Silt,Rainfed,38.8,Sugarcane,Pea
Winter,Hilly,Silt,Irrigated,9.1,Corn,Pea
Monsoon,Plain,Loam,Rainfed,7.5,Rice,Rice
Summer,Coastal,Sandy,Irrigated,18.7,Sugarcane,Cotton
Winter,Plain,Loam,Rainfed,49.2,Sugarcane,Wheat
Monsoon,Hilly,Loam,Rainfed,42.7,Cotton,Rice
Winter,Hilly,Loam,Groundwater,28.4,Corn,Wheat
Winter,Hilly,Loam,Groundwater,1.6,Wheat,Wheat
Summer,Plain,Loam,Groundwater,32.2,Sugarcane,Maize
Summer,Plain,Silt,Rainfed,33.8,Corn,Sugarcane
Winter,Plain,Loam,Rainfed,11.0,Cotton,Wheat
Monsoon,Plain,Clay,Groundwater,18.0,Soybean,Paddy
Monsoon,Hilly,Sandy,Groundwater,29.2,Cotton,Soybean
Winter,Coastal,Loam,Groundwater,5.9,Wheat,Wheat
Summer,Hilly,Sandy,Irrigated,11.9,Rice,Cotton
Summer,Hilly,Sandy,Irrigated,49.0,Wheat,Cotton
Winter,Plain,Clay,Groundwater,36.2,Soybean,Mustard
Summer,Plain,Loam,Groundwater,17.6,Sugarcane,Maize
Monsoon,Coastal,Silt,Irrigated,35.5,Corn,Groundnut
Winter,Plain,Loam,Groundwater,34.6,Corn,Wheat
Monsoon,Coastal,Silt,Rainfed,35.6,Rice,Groundnut
Summer,Hilly,Sandy,Irrigated,12.8,Sugarcane,Cotton
Winter,Hilly,Sandy,Groundwater,47.0,Cotton,Barley
Monsoon,Hilly,Loam,Irrigated,19.1,Wheat,Rice
Winter,Coastal,Clay,Rainfed,9.1,Wheat,Mustard
Winter,Plain,Silt,Groundwater,14.7,Rice,Pea
Summer,Coastal,Silt,Groundwater,17.7,Wheat,Sugarcane
Winter,Hilly,Silt,Rainfed,49.2,Cotton,Pea
Winter,Plain,Clay,Rainfed,43.1,Corn,Mustard
Summer,Coastal,Sandy,Irrigated,2.2,Rice,Cotton
Winter,Plain,Clay,Groundwater,4.7,Rice,Mustard
Winter,Plain,Loam,Irrigated,11.3,Wheat,Wheat
Monsoon,Plain,Clay,Irrigated,8.0,Cotton,Paddy
Summer,Coastal,Loam,Groundwater,4.6,Corn,Maize
Winter,Plain,Silt,Rainfed,36.9,Soybean,Pea
Winter,Coastal,Silt,Irrigated,41.8,Sugarcane,Pea
Winter,Coastal,Silt,Irrigated,19.2,Wheat,Pea
Winter,Hilly,Clay,Irrigated,13.5,Soybean,Mustard
Monsoon,Plain,Silt,Groundwater,22.5,Soybean,Groundnut
Winter,Coastal,Clay,Groundwater,32.0,Cotton,Mustard
Summer,Hilly,Loam,Rainfed,49.4,Sugarcane,Maize
Monsoon,Coastal,Sandy,Groundwater,33.1,Corn,Soybean
Monsoon,Hilly,Sandy,Irrigated,10.6,Corn,Soybean
Monsoon,Plain,Clay,Rainfed,44.6,Sugarcane,Paddy
Winter,Plain,Silt,Rainfed,46.3,Corn,Pea
Summer,Hilly,Sandy,Rainfed,4.3,Wheat,Cotton
Monsoon,Plain,Clay,Irrigated,20.2,Sugarcane,Paddy
Winter,Coastal,Silt,Irrigated,39.8,Sugarcane,Pea
Winter,Plain,Loam,Rainfed,45.0,Sugarcane,Wheat
Monsoon,Hilly,Loam,Rainfed,38.2,Sugarcane,Rice
Winter,Hilly,Loam,Groundwater,42.6,Cotton,Wheat
Winter,Hilly,Clay,Groundwater,27.5,Cotton,Mustard
Summer,Plain,Sandy,Irrigated,6.2,Sugarcane,Cotton
Winter,Plain,Loam,Rainfed,36.5,Corn,Wheat
Summer,Plain,Clay,Irrigated,45.5,Sugarcane,Rice
Summer,Plain,Clay,Irrigated,43.8,Sugarcane,Rice
Summer,Hilly,Clay,Irrigated,40.6,Corn,Rice
Monsoon,Hilly,Silt,Groundwater,39.4,Rice,Groundnut
